Symbol	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.1	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.2	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.3	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.4	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.6	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.11	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.12	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.16	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.19	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.23	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.66	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.101	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.267	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.293	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.2388	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.5	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.144	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.883	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.941	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.1199	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.17	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.83	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.291	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.762	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088	FJ.HK.1088
2021-05-26	61	62	61	62		79	80	79	80		13	13	13	13		25	26	25	25		48	48	48	48		162	163	161	162		36	37	36	37		118	122	118	120		60	62	60	62		16	16	16	16		44	45	44	45		20	20	20	20		9	9	9	9		7	7	7	7		28	29	28	28		49	49	49	49		13	13	13	13		9	9	8	9		50	50	50	50		7	7	6	6		41	42	41	42		12	13	12	12		68	70	68	69		4	4	4	4		17	17	17	17	
2021-05-27	62	62	61	61		79	80	79	80		13	13	13	13		26	27	26	27		48	48	48	48		162	163	161	161		37	38	36	38		119	121	119	121		61	63	61	62		16	16	16	16		45	45	44	44		20	20	20	20		9	9	9	9		7	7	7	7		28	28	28	28		49	50	48	49		13	13	13	13		9	9	8	8		50	50	50	50		6	7	6	6		42	42	42	42		12	12	12	12		69	70	69	70		4	4	4	4		17	17	17	17	
2021-05-28	62	62	61	62		80	80	80	80		13	13	13	13		27	27	27	27		48	49	48	49		162	167	162	165		38	38	37	37		121	122	120	121		62	63	60	60		16	16	16	16		44	44	43	44		20	20	20	20		9	9	9	9		7	7	7	7		28	29	28	29		49	51	49	51		13	13	13	13		9	9	8	9		50	50	49	49		6	6	6	6		42	42	42	42		12	12	12	12		70	71	68	69		4	4	4	4		17	17	17	17	
2021-05-29	62	62	61	62		80	80	80	80		13	13	13	13		27	27	27	27		48	49	48	49		162	167	162	165		38	38	37	37		121	122	120	121		62	63	60	60		16	16	16	16		44	44	43	44		20	20	20	20		9	9	9	9		7	7	7	7		28	29	28	29		49	51	49	51		13	13	13	13		9	9	8	9		50	50	49	49		6	6	6	6		42	42	42	42		12	12	12	12		70	71	68	69		4	4	4	4		17	17	17	17	
2021-05-30	62	62	61	62		80	80	80	80		13	13	13	13		27	27	27	27		48	49	48	49		162	167	162	165		38	38	37	37		121	122	120	121		62	63	60	60		16	16	16	16		44	44	43	44		20	20	20	20		9	9	9	9		7	7	7	7		28	29	28	29		49	51	49	51		13	13	13	13		9	9	8	9		50	50	49	49		6	6	6	6		42	42	42	42		12	12	12	12		70	71	68	69		4	4	4	4		17	17	17	17	
2021-05-31	62	62	61	61		80	80	79	79		13	13	13	13		27	27	26	27		49	49	47	47		164	165	161	161		37	37	37	37		121	122	119	119		60	60	58	58		16	16	16	16		44	44	43	43		20	20	20	20		9	9	9	9		7	7	7	7		29	29	28	28		50	50	49	49		13	13	13	13		8	9	8	8		49	49	48	48		6	6	6	6		42	42	42	42		12	13	12	12		69	70	68	70		4	4	4	4		17	18	17	18	
2021-06-01	61	61	60	60		79	79	78	79		13	13	13	13		27	27	27	27		47	48	47	48		162	163	161	163		37	37	37	37		119	120	118	120		59	59	58	58		16	16	16	16		43	44	43	43		20	20	19	20		9	9	9	9		7	7	7	7		28	28	28	28		49	50	49	50		13	13	13	13		8	9	8	9		48	49	48	49		6	6	6	6		42	42	42	42		12	12	12	12		70	70	69	70		4	4	4	4		18	18	17	17	
2021-06-02	61	61	61	61		79	79	79	79		13	13	13	13		27	27	27	27		48	48	48	48		163	165	161	162		37	38	37	37		121	122	120	121		58	59	58	59		16	16	16	16		43	44	43	43		20	20	20	20		9	9	9	9		7	7	7	7		29	29	28	29		49	49	49	49		13	13	12	13		9	9	9	9		49	49	48	49		6	6	6	6		42	43	42	42		12	13	12	12		70	70	68	69		4	4	4	4		18	18	17	17	
2021-06-03	62	62	60	60		79	79	78	78		13	13	13	13		27	27	26	27		48	48	48	48		162	162	160	160		36	37	36	37		121	121	118	119		59	59	58	58		16	16	16	16		43	44	43	43		20	20	20	20		9	9	9	9		7	7	7	7		29	29	28	28		50	50	49	49		13	13	13	13		9	9	9	9		49	49	48	48		6	6	6	6		42	42	41	41		12	12	12	12		68	70	68	68		4	4	4	4		18	18	17	18	
2021-06-04	61	61	60	60		78	78	78	78		13	13	12	12		27	27	27	27		48	48	47	48		160	160	159	159		36	37	36	37		119	119	117	118		58	59	58	58		16	16	16	16		43	44	43	43		19	20	19	19		9	9	9	9		7	7	7	7		28	29	28	28		49	49	49	49		13	13	12	13		9	9	8	9		48	49	48	48		6	6	6	6		41	41	41	41		12	12	12	12		69	71	68	71		4	4	4	4		17	18	17	17	
2021-06-05	61	61	60	60		78	78	78	78		13	13	12	12		27	27	27	27		48	48	47	48		160	160	159	159		36	37	36	37		119	119	117	118		58	59	58	58		16	16	16	16		43	44	43	43		19	20	19	19		9	9	9	9		7	7	7	7		28	29	28	28		49	49	49	49		13	13	12	13		9	9	8	9		48	49	48	48		6	6	6	6		41	41	41	41		12	12	12	12		69	71	68	71		4	4	4	4		17	18	17	17	
2021-06-06	61	61	60	60		78	78	78	78		13	13	12	12		27	27	27	27		48	48	47	48		160	160	159	159		36	37	36	37		119	119	117	118		58	59	58	58		16	16	16	16		43	44	43	43		19	20	19	19		9	9	9	9		7	7	7	7		28	29	28	28		49	49	49	49		13	13	12	13		9	9	8	9		48	49	48	48		6	6	6	6		41	41	41	41		12	12	12	12		69	71	68	71		4	4	4	4		17	18	17	17	
2021-06-07	60	60	60	60		78	78	78	78		12	12	12	12		27	27	27	27		48	48	47	48		160	162	158	161		38	38	37	38		119	119	118	119		58	59	57	59		16	16	16	16		44	44	43	43		20	20	19	20		9	9	9	9		7	7	7	7		28	29	28	29		49	49	48	49		13	13	12	13		9	9	9	9		49	49	48	49		6	6	6	6		41	42	41	41		12	12	12	12		71	75	70	74		4	4	4	4		17	18	17	17	
2021-06-08	60	60	59	60		78	79	78	79		12	12	12	12		27	27	27	27		48	49	48	49		161	162	160	161		38	38	37	38		120	121	119	120		58	59	58	59		16	16	16	16		43	43	43	43		20	20	19	20		9	9	9	9		7	7	7	7		29	29	28	28		49	49	49	49		12	12	12	12		9	9	9	9		49	49	48	49		6	6	6	6		41	42	41	42		12	12	12	12		75	76	70	71		4	4	4	4		18	18	17	17	
2021-06-09	60	60	60	60		79	79	78	78		12	12	12	12		27	28	27	28		49	49	48	48		162	163	160	161		38	39	38	38		121	123	121	122		59	59	58	59		16	16	16	16		43	43	43	43		20	20	20	20		9	9	9	9		7	7	7	7		29	29	28	29		49	49	48	48		12	12	11	12		9	9	9	9		49	49	49	49		6	6	6	6		42	42	42	42		12	13	12	13		72	73	71	72		4	4	4	4		17	18	17	18	
2021-06-10	60	60	60	60		78	78	78	78		12	12	12	12		28	28	28	28		49	49	48	48		161	161	159	159		38	39	38	39		123	124	122	123		59	59	58	58		16	16	16	16		43	44	43	43		20	20	20	20		9	9	9	9		7	7	7	7		28	29	28	28		48	48	47	48		12	12	12	12		9	9	9	9		49	49	49	49		6	7	6	6		42	43	42	42		13	13	12	12		72	73	71	71		4	4	4	4		18	18	17	17	
2021-06-11	60	60	60	60		78	79	78	79		12	12	12	12		28	28	28	28		48	49	48	49		159	160	158	159		39	39	38	38		124	124	122	122		58	59	58	58		16	16	16	16		43	44	43	43		20	20	20	20		9	9	9	9		7	7	7	7		28	28	28	28		47	48	47	48		12	12	12	12		9	9	9	9		49	49	48	49		7	7	6	6		42	43	42	42		12	13	12	12		71	72	70	71		4	4	4	4		18	18	17	18	
2021-06-12	60	60	60	60		78	79	78	79		12	12	12	12		28	28	28	28		48	49	48	49		159	160	158	159		39	39	38	38		124	124	122	122		58	59	58	58		16	16	16	16		43	44	43	43		20	20	20	20		9	9	9	9		7	7	7	7		28	28	28	28		47	48	47	48		12	12	12	12		9	9	9	9		49	49	48	49		7	7	6	6		42	43	42	42		12	13	12	12		71	72	70	71		4	4	4	4		18	18	17	18	
2021-06-13	60	60	60	60		78	79	78	79		12	12	12	12		28	28	28	28		48	49	48	49		159	160	158	159		39	39	38	38		124	124	122	122		58	59	58	58		16	16	16	16		43	44	43	43		20	20	20	20		9	9	9	9		7	7	7	7		28	28	28	28		47	48	47	48		12	12	12	12		9	9	9	9		49	49	48	49		7	7	6	6		42	43	42	42		12	13	12	12		71	72	70	71		4	4	4	4		18	18	17	18	
2021-06-14	60	60	60	60		78	79	78	79		12	12	12	12		28	28	28	28		48	49	48	49		159	160	158	159		39	39	38	38		124	124	122	122		58	59	58	58		16	16	16	16		43	44	43	43		20	20	20	20		9	9	9	9		7	7	7	7		28	28	28	28		47	48	47	48		12	12	12	12		9	9	9	9		49	49	48	49		7	7	6	6		42	43	42	42		12	13	12	12		71	72	70	71		4	4	4	4		18	18	17	18	
2021-06-15	60	60	59	59		79	79	78	78		12	12	12	12		28	29	28	28		49	49	48	49		159	160	158	159		38	39	38	38		124	124	120	121		58	58	56	57		16	16	15	15		43	44	43	43		20	20	19	19		9	9	8	9		7	7	7	7		27	27	27	27		48	48	47	47		12	12	11	11		9	9	9	9		48	49	48	48		7	7	6	6		42	42	41	41		13	13	12	12		71	72	70	71		4	4	4	4		18	18	17	18	
2021-06-16	59	60	59	60		78	78	78	78		12	12	12	12		28	28	28	28		49	49	48	49		158	160	157	159		38	39	38	38		121	121	120	120		57	57	56	57		15	16	15	15		43	43	43	43		19	19	19	19		8	9	8	8		7	7	7	7		27	27	27	27		48	48	47	48		11	12	11	11		9	9	9	9		48	48	48	48		6	6	6	6		41	41	41	41		12	12	12	12		71	71	68	70		4	4	4	4		18	18	17	18	
2021-06-17	59	60	59	59		78	78	78	78		12	12	12	12		28	28	28	28		48	49	48	49		158	159	157	158		38	38	38	38		120	121	119	119		57	58	56	57		15	15	15	15		43	43	43	43		19	19	19	19		8	8	8	8		7	7	7	7		27	27	27	27		48	49	48	48		11	12	11	11		9	9	9	9		48	48	47	48		6	7	6	7		41	41	40	40		12	12	12	12		70	72	69	71		4	4	4	4		18	18	17	18	
2021-06-18	59	60	59	60		78	78	78	78		12	12	12	12		28	28	28	28		49	49	49	49		155	158	155	156		38	38	38	38		119	120	118	120		57	57	55	57		15	16	15	15		43	43	43	43		19	19	19	19		8	8	8	8		7	7	7	7		27	27	27	27		48	48	47	47		11	11	11	11		9	9	9	9		47	48	47	47		7	7	6	6		40	40	40	40		12	12	12	12		71	74	71	72		4	4	4	4		18	18	17	17	
2021-06-19	59	60	59	60		78	78	78	78		12	12	12	12		28	28	28	28		49	49	49	49		155	158	155	156		38	38	38	38		119	120	118	120		57	57	55	57		15	16	15	15		43	43	43	43		19	19	19	19		8	8	8	8		7	7	7	7		27	27	27	27		48	48	47	47		11	11	11	11		9	9	9	9		47	48	47	47		7	7	6	6		40	40	40	40		12	12	12	12		71	74	71	72		4	4	4	4		18	18	17	17	
2021-06-20	59	60	59	60		78	78	78	78		12	12	12	12		28	28	28	28		49	49	49	49		155	158	155	156		38	38	38	38		119	120	118	120		57	57	55	57		15	16	15	15		43	43	43	43		19	19	19	19		8	8	8	8		7	7	7	7		27	27	27	27		48	48	47	47		11	11	11	11		9	9	9	9		47	48	47	47		7	7	6	6		40	40	40	40		12	12	12	12		71	74	71	72		4	4	4	4		18	18	17	17	
2021-06-21	59	59	59	59		78	78	77	77		12	12	12	12		28	28	28	28		49	49	48	48		155	155	151	151		38	38	37	38		118	119	118	119		56	56	55	56		15	15	15	15		43	43	42	42		19	19	19	19		8	8	8	8		7	7	7	7		27	27	26	26		46	46	45	46		11	12	11	11		9	9	9	9		48	49	48	49		6	6	6	6		40	41	40	41		12	12	12	12		72	72	70	70		4	4	4	4		17	17	17	17	
2021-06-22	59	60	59	60		77	78	77	77		12	12	12	12		28	29	28	29		48	48	48	48		151	154	151	152		38	38	37	37		120	120	118	119		56	57	56	56		15	15	15	15		42	43	42	43		19	19	19	19		8	8	8	8		7	7	7	7		26	27	26	26		46	46	46	46		11	12	11	11		9	9	9	9		49	49	49	49		6	6	6	6		41	41	41	41		12	13	12	13		70	71	68	70		4	4	4	4		17	17	17	17	
2021-06-23	60	62	60	62		77	78	77	78		12	12	12	12		29	30	29	30		48	49	48	49		152	155	152	154		37	38	37	38		118	119	118	118		56	57	56	57		15	15	15	15		43	43	42	43		19	19	19	19		8	8	8	8		7	7	7	7		26	27	26	27		46	46	45	46		11	12	11	11		9	9	9	9		49	49	48	49		6	6	6	6		41	41	40	41		13	13	13	13		70	71	69	71		4	4	4	4		17	17	17	17	
2021-06-24	62	63	61	61		78	78	77	78		12	12	12	12		30	30	30	30		49	49	48	49		153	156	153	154		37	38	37	37		118	119	118	118		57	57	57	57		15	15	15	15		43	43	43	43		19	20	19	19		8	8	8	8		7	7	7	7		27	27	26	27		46	46	46	46		12	12	11	11		9	9	9	9		48	48	48	48		6	6	6	6		41	41	41	41		13	13	13	13		71	72	70	71		4	4	4	4		17	18	17	18	
2021-06-25	62	62	61	62		78	78	77	78		12	12	12	12		30	30	29	29		48	49	48	48		153	156	153	155		37	38	37	38		118	119	118	118		57	57	56	57		15	15	15	15		43	43	43	43		19	20	19	20		8	8	8	8		7	7	7	7		27	27	27	27		46	46	46	46		11	12	11	11		9	9	9	9		49	50	48	50		6	6	6	6		41	41	41	41		13	13	13	13		70	73	70	73		4	4	4	4		18	18	17	18	
2021-06-26	62	62	61	62		78	78	77	78		12	12	12	12		30	30	29	29		48	49	48	48		153	156	153	155		37	38	37	38		118	119	118	118		57	57	56	57		15	15	15	15		43	43	43	43		19	20	19	20		8	8	8	8		7	7	7	7		27	27	27	27		46	46	46	46		11	12	11	11		9	9	9	9		49	50	48	50		6	6	6	6		41	41	41	41		13	13	13	13		70	73	70	73		4	4	4	4		18	18	17	18	
2021-06-27	62	62	61	62		78	78	77	78		12	12	12	12		30	30	29	29		48	49	48	48		153	156	153	155		37	38	37	38		118	119	118	118		57	57	56	57		15	15	15	15		43	43	43	43		19	20	19	20		8	8	8	8		7	7	7	7		27	27	27	27		46	46	46	46		11	12	11	11		9	9	9	9		49	50	48	50		6	6	6	6		41	41	41	41		13	13	13	13		70	73	70	73		4	4	4	4		18	18	17	18	
2021-06-28	62	63	61	62		78	78	77	77		12	12	12	12		29	30	29	30		48	49	48	48		155	156	154	156		38	38	37	37		118	119	117	117		56	56	55	55		15	15	15	15		43	44	43	43		19	19	19	19		8	8	8	8		7	7	7	7		27	27	26	27		46	46	46	46		11	12	11	11		9	9	9	9		49	50	49	50		6	6	6	6		41	41	41	41		13	13	13	13		74	74	71	73		4	4	4	4		18	18	17	17	
2021-06-29	62	62	61	61		77	77	77	77		12	12	12	12		30	30	29	30		48	49	48	48		155	155	154	155		37	38	37	37		117	117	116	116		55	55	53	53		15	15	15	15		43	44	43	43		19	19	19	19		8	8	8	8		7	7	7	7		26	27	26	26		46	46	45	45		11	11	11	11		9	9	9	9		49	50	49	49		6	6	6	6		41	41	40	40		13	13	12	12		73	73	70	71		4	4	4	4		17	17	17	17	
2021-06-30	61	61	60	61		77	77	77	77		12	12	12	12		29	30	29	30		48	48	48	48		155	157	154	155		37	37	37	37		115	117	115	116		53	53	52	53		15	15	14	14		43	44	43	43		19	19	19	19		9	9	8	8		7	7	7	7		26	27	26	26		45	45	45	45		11	11	11	11		9	9	9	9		49	49	49	49		6	6	6	6		40	41	40	40		12	13	12	12		71	72	69	70		4	4	4	4		15	16	15	15	
2021-07-01	61	61	60	61		77	77	77	77		12	12	12	12		29	30	29	30		48	48	48	48		155	157	154	155		37	37	37	37		115	117	115	116		53	53	52	53		15	15	14	14		43	44	43	43		19	19	19	19		9	9	8	8		7	7	7	7		26	27	26	26		45	45	45	45		11	11	11	11		9	9	9	9		49	49	49	49		6	6	6	6		40	41	40	40		12	13	12	12		71	72	69	70		4	4	4	4		15	16	15	15	
2021-07-02	59	60	59	60		78	78	77	77		12	12	12	12		29	30	29	30		47	48	47	48		157	157	154	156		37	37	37	37		116	117	115	115		53	54	52	53		14	14	14	14		43	44	43	43		19	19	18	19		8	9	8	8		7	7	7	7		26	26	26	26		45	45	44	45		11	12	11	11		9	9	9	9		48	48	48	48		6	6	6	6		41	41	40	40		12	13	12	13		70	70	66	67		4	4	4	4		15	15	15	15	
2021-07-03	59	60	59	60		78	78	77	77		12	12	12	12		29	30	29	30		47	48	47	48		157	157	154	156		37	37	37	37		116	117	115	115		53	54	52	53		14	14	14	14		43	44	43	43		19	19	18	19		8	9	8	8		7	7	7	7		26	26	26	26		45	45	44	45		11	12	11	11		9	9	9	9		48	48	48	48		6	6	6	6		41	41	40	40		12	13	12	13		70	70	66	67		4	4	4	4		15	15	15	15	
2021-07-04	59	60	59	60		78	78	77	77		12	12	12	12		29	30	29	30		47	48	47	48		157	157	154	156		37	37	37	37		116	117	115	115		53	54	52	53		14	14	14	14		43	44	43	43		19	19	18	19		8	9	8	8		7	7	7	7		26	26	26	26		45	45	44	45		11	12	11	11		9	9	9	9		48	48	48	48		6	6	6	6		41	41	40	40		12	13	12	13		70	70	66	67		4	4	4	4		15	15	15	15	
2021-07-05	60	61	60	60		77	78	77	78		12	12	12	12		30	30	30	30		48	49	48	48		153	158	153	157		36	38	36	37		115	117	115	116		54	54	53	53		14	14	14	14		43	44	43	44		19	19	19	19		8	9	8	9		7	7	7	7		26	27	26	26		44	45	44	45		11	11	11	11		9	9	9	9		48	48	48	48		6	6	6	6		40	41	40	40		13	13	12	13		67	68	66	67		4	4	4	4		15	15	15	15	
2021-07-06	60	61	60	60		78	78	77	78		12	12	12	12		30	31	30	31		49	49	48	48		156	157	155	157		37	37	37	37		116	116	114	114		53	54	53	53		14	14	14	14		44	44	44	44		19	19	19	19		8	9	8	9		7	7	7	7		26	27	26	26		45	46	45	45		11	11	11	11		9	9	9	9		48	48	48	48		6	6	6	6		40	40	40	40		13	13	12	12		67	68	65	66		4	4	4	4		16	16	15	15	
2021-07-07	59	60	59	59		78	78	77	78		12	12	12	12		31	31	29	30		48	48	48	48		157	157	153	155		37	37	37	37		114	115	114	115		53	53	52	53		14	14	14	14		44	44	44	44		19	19	19	19		9	9	8	8		7	7	7	7		26	26	26	26		45	45	44	45		11	12	11	12		9	9	9	9		48	48	47	48		6	6	6	6		40	40	40	40		12	12	12	12		66	67	65	66		4	4	4	4		15	15	15	15	
2021-07-08	59	59	58	58		78	78	77	78		12	12	12	12		29	29	29	29		48	48	47	48		156	156	152	153		37	38	36	37		114	115	113	113		52	53	51	52		14	14	14	14		44	45	44	44		19	19	18	18		8	8	8	8		7	7	7	7		26	26	26	26		45	45	44	44		12	12	11	11		9	9	8	8		47	47	47	47		6	6	6	6		40	40	38	38		12	13	12	12		66	66	62	63		4	4	4	4		15	15	15	15	
2021-07-09	58	59	57	58		77	78	77	77		12	12	12	12		29	29	28	29		48	48	47	47		153	154	152	153		36	37	36	36		114	114	113	114		51	53	51	52		14	14	14	14		44	44	44	44		18	18	18	18		8	8	8	8		7	7	7	7		26	26	25	25		43	44	43	44		11	12	11	11		9	9	8	8		47	47	47	47		6	6	6	6		38	38	36	37		12	12	12	12		63	63	61	63		4	4	4	4		15	15	15	15	
2021-07-10	58	59	57	58		77	78	77	77		12	12	12	12		29	29	28	29		48	48	47	47		153	154	152	153		36	37	36	36		114	114	113	114		51	53	51	52		14	14	14	14		44	44	44	44		18	18	18	18		8	8	8	8		7	7	7	7		26	26	25	25		43	44	43	44		11	12	11	11		9	9	8	8		47	47	47	47		6	6	6	6		38	38	36	37		12	12	12	12		63	63	61	63		4	4	4	4		15	15	15	15	
2021-07-11	58	59	57	58		77	78	77	77		12	12	12	12		29	29	28	29		48	48	47	47		153	154	152	153		36	37	36	36		114	114	113	114		51	53	51	52		14	14	14	14		44	44	44	44		18	18	18	18		8	8	8	8		7	7	7	7		26	26	25	25		43	44	43	44		11	12	11	11		9	9	8	8		47	47	47	47		6	6	6	6		38	38	36	37		12	12	12	12		63	63	61	63		4	4	4	4		15	15	15	15	
2021-07-12	58	59	58	58		77	78	77	77		12	12	12	12		29	30	29	29		48	48	47	47		153	154	152	153		37	37	36	37		114	116	113	115		52	53	51	52		14	14	14	14		44	45	44	44		18	19	18	19		8	8	8	8		7	7	7	7		26	26	25	26		44	45	44	44		12	12	12	12		9	9	8	8		47	47	47	47		6	6	6	6		38	38	37	37		13	13	12	13		64	66	63	65		4	4	4	4		15	15	15	15	
2021-07-13	59	59	58	59		78	78	77	78		12	12	12	12		29	29	29	29		48	49	48	49		154	155	153	155		37	37	37	37		116	117	115	116		52	53	52	52		14	14	14	14		44	45	44	45		19	19	18	19		8	8	8	8		7	7	7	7		26	26	25	26		44	46	44	45		12	12	12	12		8	8	8	8		47	48	47	47		6	6	6	6		37	37	37	37		13	13	13	13		66	68	66	66		4	4	4	4		15	15	15	15	
2021-07-14	59	59	58	58		78	78	77	77		12	12	12	12		29	29	28	28		49	49	49	49		154	155	152	154		37	37	36	36		117	117	114	115		52	53	51	52		14	14	14	14		45	45	44	45		19	19	19	19		8	8	8	8		7	7	7	7		25	26	25	25		45	45	44	44		12	12	11	11		8	8	8	8		47	48	47	48		6	6	6	6		37	37	37	37		13	13	12	12		67	69	66	68		4	4	4	4		15	15	15	15	
2021-07-15	59	59	58	59		78	79	78	79		12	12	12	12		28	29	28	29		49	50	49	49		153	156	153	154		36	37	36	37		116	118	116	117		52	54	52	53		14	14	13	13		45	45	45	45		19	19	19	19		8	8	8	8		7	7	7	7		25	26	25	26		44	45	44	44		12	12	12	12		8	8	8	8		48	49	48	48		6	6	6	6		37	38	37	38		12	13	12	13		68	69	67	68		4	4	4	4		15	15	15	15	
2021-07-16	59	59	58	59		79	79	78	78		12	12	12	12		29	29	29	29		49	49	49	49		154	154	153	153		37	37	36	37		117	118	116	117		53	54	53	53		13	14	13	14		45	45	45	45		19	19	19	19		8	8	8	8		7	7	7	7		26	26	25	26		44	44	44	44		12	12	12	12		8	8	8	8		48	49	48	48		6	6	6	6		38	38	37	38		13	13	12	13		68	68	66	68		4	4	4	4		15	15	15	15	
2021-07-17	59	59	58	59		79	79	78	78		12	12	12	12		29	29	29	29		49	49	49	49		154	154	153	153		37	37	36	37		117	118	116	117		53	54	53	53		13	14	13	14		45	45	45	45		19	19	19	19		8	8	8	8		7	7	7	7		26	26	25	26		44	44	44	44		12	12	12	12		8	8	8	8		48	49	48	48		6	6	6	6		38	38	37	38		13	13	12	13		68	68	66	68		4	4	4	4		15	15	15	15	
2021-07-18	59	59	58	59		79	79	78	78		12	12	12	12		29	29	29	29		49	49	49	49		154	154	153	153		37	37	36	37		117	118	116	117		53	54	53	53		13	14	13	14		45	45	45	45		19	19	19	19		8	8	8	8		7	7	7	7		26	26	25	26		44	44	44	44		12	12	12	12		8	8	8	8		48	49	48	48		6	6	6	6		38	38	37	38		13	13	12	13		68	68	66	68		4	4	4	4		15	15	15	15	
2021-07-19	59	59	58	58		78	78	77	78		12	12	12	12		28	28	28	28		49	49	49	49		152	153	151	151		37	37	36	36		116	116	114	115		53	53	52	52		14	14	13	13		45	45	44	45		19	19	18	19		8	8	8	8		7	7	7	7		26	26	25	25		43	43	42	43		12	12	12	12		8	8	8	8		48	49	48	48		6	6	6	6		38	38	37	37		13	13	13	13		68	69	67	68		4	4	4	4		15	15	15	15	
2021-07-20	57	58	57	57		78	78	78	78		12	12	12	12		28	28	28	28		49	49	49	49		150	151	149	150		36	36	36	36		115	115	113	114		51	51	50	51		14	14	13	13		45	46	45	46		19	19	18	18		8	8	8	8		7	7	6	6		25	25	25	25		42	42	42	42		12	12	11	11		8	8	8	8		48	49	48	48		6	6	6	6		37	37	37	37		13	13	12	13		70	71	67	69		4	4	4	4		15	15	15	15	
2021-07-21	57	58	57	57		78	78	78	78		12	13	12	13		28	28	28	28		49	49	49	49		150	151	149	149		36	36	36	36		115	115	114	115		51	51	50	50		13	13	13	13		45	46	45	46		18	19	18	18		8	8	8	8		6	6	6	6		25	25	25	25		42	43	42	42		11	12	11	11		8	8	8	8		48	49	48	49		6	6	6	6		37	37	37	37		13	13	12	13		70	70	68	68		4	4	4	4		15	15	15	15	
2021-07-22	57	58	57	58		78	79	78	79		13	13	12	13		28	29	28	28		49	49	49	49		150	152	149	152		36	37	36	36		115	116	115	116		51	52	51	51		13	13	13	13		46	47	46	47		19	19	19	19		8	8	8	8		6	7	6	6		25	26	25	25		43	44	43	43		12	12	11	11		8	8	8	8		49	51	49	50		6	6	6	6		37	38	37	38		12	13	12	13		68	68	65	66		4	4	4	4		15	15	15	15	
2021-07-23	58	58	57	57		79	79	78	78		13	13	13	13		28	28	28	28		49	49	49	49		151	151	150	150		36	36	36	36		115	116	115	115		51	51	50	50		13	13	13	13		47	47	46	46		19	19	19	19		8	8	8	8		6	7	6	7		25	25	25	25		43	43	43	43		11	12	11	11		8	8	8	8		51	51	50	50		6	6	6	6		38	38	37	38		13	13	12	13		66	66	64	65		4	4	4	4		15	15	15	15	
2021-07-24	58	58	57	57		79	79	78	78		13	13	13	13		28	28	28	28		49	49	49	49		151	151	150	150		36	36	36	36		115	116	115	115		51	51	50	50		13	13	13	13		47	47	46	46		19	19	19	19		8	8	8	8		6	7	6	7		25	25	25	25		43	43	43	43		11	12	11	11		8	8	8	8		51	51	50	50		6	6	6	6		38	38	37	38		13	13	12	13		66	66	64	65		4	4	4	4		15	15	15	15	
2021-07-25	58	58	57	57		79	79	78	78		13	13	13	13		28	28	28	28		49	49	49	49		151	151	150	150		36	36	36	36		115	116	115	115		51	51	50	50		13	13	13	13		47	47	46	46		19	19	19	19		8	8	8	8		6	7	6	7		25	25	25	25		43	43	43	43		11	12	11	11		8	8	8	8		51	51	50	50		6	6	6	6		38	38	37	38		13	13	12	13		66	66	64	65		4	4	4	4		15	15	15	15	
